day_number|date|season|day_of_week|time_of_day|userId|movieId|location|companions|user_mood|satisfaction_score
194|2025-07-14|Summer|Monday|Morning|U0029|M03741|Public Transportation|Friends|Neutral|0.61
194|2025-07-14|Summer|Monday|Afternoon|U0048|M03064|Cinema|Alone|Happy|0.64
194|2025-07-14|Summer|Monday|Evening|U0055|M00753|Workplace|Alone|Happy|0.52
194|2025-07-14|Summer|Monday|Morning|U0057|M04622|Public Transportation|Partner|Neutral|0.47
194|2025-07-14|Summer|Monday|Afternoon|U0075|M01180|Workplace|Group|Sad|0.5
194|2025-07-14|Summer|Monday|Evening|U0082|M04713|Workplace|Family|Neutral|0.44
194|2025-07-14|Summer|Monday|Morning|U0090|M03930|Home|Family|Happy|0.51
194|2025-07-14|Summer|Monday|Morning|U0093|M02060|Cinema|Friends|Sad|0.57
194|2025-07-14|Summer|Monday|Night|U0098|M01835|Home|Friends|Sad|0.46
195|2025-07-15|Summer|Tuesday|Evening|U0015|M01959|Workplace|Friends|Happy|0.78
195|2025-07-15|Summer|Tuesday|Morning|U0026|M03047|Public Transportation|Group|Happy|0.67
195|2025-07-15|Summer|Tuesday|Evening|U0050|M02517|Cinema|Group|Happy|0.75
195|2025-07-15|Summer|Tuesday|Afternoon|U0057|M02173|Community Center|Partner|Happy|0.46
195|2025-07-15|Summer|Tuesday|Night|U0094|M04126|Cinema|Alone|Sad|0.46
195|2025-07-15|Summer|Tuesday|Night|U0098|M01040|Workplace|Group|Sad|0.36
195|2025-07-15|Summer|Tuesday|Evening|U0100|M03074|Cinema|Group|Sad|0.48
196|2025-07-16|Summer|Wednesday|Morning|U0003|M02851|Cinema|Alone|Neutral|0.41
196|2025-07-16|Summer|Wednesday|Evening|U0014|M04558|Workplace|Partner|Neutral|0.52
196|2025-07-16|Summer|Wednesday|Evening|U0015|M05248|Home|Group|Neutral|0.71
196|2025-07-16|Summer|Wednesday|Afternoon|U0029|M05528|Cinema|Family|Happy|0.55
196|2025-07-16|Summer|Wednesday|Evening|U0047|M02647|Community Center|Family|Sad|0.46
196|2025-07-16|Summer|Wednesday|Morning|U0049|M02333|Workplace|Partner|Sad|0.35
196|2025-07-16|Summer|Wednesday|Night|U0054|M02714|Cinema|Group|Happy|0.54
196|2025-07-16|Summer|Wednesday|Evening|U0063|M04883|Public Transportation|Alone|Happy|0.62
196|2025-07-16|Summer|Wednesday|Evening|U0071|M05274|Public Transportation|Family|Neutral|0.59
196|2025-07-16|Summer|Wednesday|Evening|U0073|M05333|Home|Family|Sad|0.59
197|2025-07-17|Summer|Thursday|Night|U0004|M05149|Public Transportation|Friends|Happy|0.12
197|2025-07-17|Summer|Thursday|Morning|U0020|M03861|Home|Family|Happy|0.56
197|2025-07-17|Summer|Thursday|Morning|U0040|M05478|Home|Friends|Happy|0.55
197|2025-07-17|Summer|Thursday|Evening|U0047|M00917|Public Transportation|Partner|Neutral|0.49
197|2025-07-17|Summer|Thursday|Evening|U0048|M04433|Cinema|Family|Neutral|0.45
197|2025-07-17|Summer|Thursday|Evening|U0054|M02544|Community Center|Family|Happy|0.6
197|2025-07-17|Summer|Thursday|Afternoon|U0065|M02724|Workplace|Family|Happy|0.77
197|2025-07-17|Summer|Thursday|Night|U0074|M05298|Home|Partner|Happy|0.55
197|2025-07-17|Summer|Thursday|Morning|U0092|M01982|Workplace|Alone|Neutral|0.4
198|2025-07-18|Summer|Friday|Afternoon|U0004|M04243|Cinema|Friends|Neutral|0.48
198|2025-07-18|Summer|Friday|Night|U0005|M00714|Public Transportation|Partner|Happy|0.55
198|2025-07-18|Summer|Friday|Morning|U0025|M04051|Workplace|Friends|Happy|0.55
198|2025-07-18|Summer|Friday|Evening|U0028|M03470|Public Transportation|Partner|Sad|0.54
198|2025-07-18|Summer|Friday|Night|U0044|M03156|Cinema|Family|Sad|0.45
198|2025-07-18|Summer|Friday|Evening|U0047|M02016|Cinema|Family|Sad|0.57
198|2025-07-18|Summer|Friday|Evening|U0054|M01284|Public Transportation|Alone|Sad|0.44
198|2025-07-18|Summer|Friday|Evening|U0058|M00719|Workplace|Group|Happy|0.64
198|2025-07-18|Summer|Friday|Evening|U0076|M03046|Cinema|Group|Happy|0.63
198|2025-07-18|Summer|Friday|Afternoon|U0086|M03839|Public Transportation|Partner|Sad|0.4
198|2025-07-18|Summer|Friday|Morning|U0100|M01160|Workplace|Group|Happy|0.66
199|2025-07-19|Summer|Saturday|Night|U0019|M02612|Community Center|Family|Happy|0.51
199|2025-07-19|Summer|Saturday|Morning|U0074|M01110|Community Center|Alone|Happy|0.52
199|2025-07-19|Summer|Saturday|Evening|U0092|M01421|Workplace|Family|Sad|0.38
200|2025-07-20|Summer|Sunday|Afternoon|U0003|M01864|Community Center|Partner|Happy|0.52
200|2025-07-20|Summer|Sunday|Night|U0006|M05514|Workplace|Family|Sad|0.55
200|2025-07-20|Summer|Sunday|Evening|U0017|M03262|Public Transportation|Family|Neutral|0.38
200|2025-07-20|Summer|Sunday|Night|U0030|M02006|Cinema|Alone|Happy|0.37
200|2025-07-20|Summer|Sunday|Evening|U0040|M03819|Workplace|Partner|Happy|0.54
200|2025-07-20|Summer|Sunday|Night|U0057|M01883|Home|Friends|Sad|0.37
200|2025-07-20|Summer|Sunday|Evening|U0062|M05609|Cinema|Family|Neutral|0.41
200|2025-07-20|Summer|Sunday|Afternoon|U0068|M01335|Workplace|Partner|Sad|0.53
200|2025-07-20|Summer|Sunday|Evening|U0093|M04264|Cinema|Partner|Happy|0.64
201|2025-07-21|Summer|Monday|Morning|U0003|M02607|Public Transportation|Partner|Sad|0.45
201|2025-07-21|Summer|Monday|Evening|U0004|M05438|Public Transportation|Alone|Neutral|0.8
201|2025-07-21|Summer|Monday|Morning|U0008|M05430|Community Center|Friends|Happy|0.55
201|2025-07-21|Summer|Monday|Afternoon|U0013|M01039|Home|Family|Neutral|0.47
201|2025-07-21|Summer|Monday|Afternoon|U0015|M02439|Home|Partner|Sad|0.64
201|2025-07-21|Summer|Monday|Evening|U0016|M00516|Community Center|Friends|Happy|0.63
201|2025-07-21|Summer|Monday|Afternoon|U0033|M04426|Home|Family|Happy|0.84
201|2025-07-21|Summer|Monday|Night|U0040|M01662|Public Transportation|Friends|Neutral|0.31
201|2025-07-21|Summer|Monday|Evening|U0052|M02287|Home|Family|Happy|0.58
201|2025-07-21|Summer|Monday|Afternoon|U0054|M03091|Cinema|Group|Neutral|0.5
201|2025-07-21|Summer|Monday|Morning|U0058|M03616|Community Center|Alone|Sad|0.48
201|2025-07-21|Summer|Monday|Evening|U0072|M04152|Workplace|Alone|Sad|0.51
201|2025-07-21|Summer|Monday|Morning|U0085|M05213|Home|Group|Neutral|0.53
201|2025-07-21|Summer|Monday|Morning|U0100|M05009|Home|Alone|Sad|0.5
202|2025-07-22|Summer|Tuesday|Night|U0003|M02782|Community Center|Partner|Sad|0.4
202|2025-07-22|Summer|Tuesday|Afternoon|U0026|M04851|Workplace|Group|Happy|0.56
202|2025-07-22|Summer|Tuesday|Evening|U0030|M05587|Community Center|Alone|Happy|0.57
202|2025-07-22|Summer|Tuesday|Morning|U0036|M05120|Cinema|Alone|Neutral|0.45
202|2025-07-22|Summer|Tuesday|Evening|U0037|M01654|Home|Alone|Neutral|0.61
202|2025-07-22|Summer|Tuesday|Evening|U0050|M04099|Cinema|Family|Happy|0.54
202|2025-07-22|Summer|Tuesday|Night|U0069|M04040|Public Transportation|Partner|Happy|0.6
202|2025-07-22|Summer|Tuesday|Evening|U0072|M05323|Public Transportation|Alone|Happy|0.64
202|2025-07-22|Summer|Tuesday|Night|U0083|M05249|Community Center|Friends|Sad|0.48
202|2025-07-22|Summer|Tuesday|Night|U0094|M02032|Public Transportation|Group|Neutral|0.5
203|2025-07-23|Summer|Wednesday|Night|U0001|M01790|Cinema|Alone|Sad|0.47
203|2025-07-23|Summer|Wednesday|Morning|U0014|M01888|Community Center|Friends|Neutral|0.39
203|2025-07-23|Summer|Wednesday|Night|U0033|M05187|Workplace|Alone|Happy|0.57
203|2025-07-23|Summer|Wednesday|Morning|U0034|M02626|Public Transportation|Family|Sad|0.6
203|2025-07-23|Summer|Wednesday|Evening|U0082|M00418|Home|Friends|Happy|0.59
203|2025-07-23|Summer|Wednesday|Morning|U0092|M01012|Home|Friends|Happy|0.54
203|2025-07-23|Summer|Wednesday|Evening|U0094|M01464|Public Transportation|Partner|Sad|0.58
204|2025-07-24|Summer|Thursday|Afternoon|U0010|M03203|Workplace|Friends|Neutral|0.49
204|2025-07-24|Summer|Thursday|Evening|U0015|M02942|Cinema|Friends|Neutral|0.59
204|2025-07-24|Summer|Thursday|Evening|U0034|M02418|Workplace|Group|Neutral|0.77
204|2025-07-24|Summer|Thursday|Evening|U0037|M02294|Community Center|Family|Sad|0.57
204|2025-07-24|Summer|Thursday|Evening|U0040|M01353|Public Transportation|Family|Neutral|0.52
204|2025-07-24|Summer|Thursday|Morning|U0054|M04929|Community Center|Group|Sad|0.56
204|2025-07-24|Summer|Thursday|Evening|U0062|M01683|Workplace|Friends|Neutral|0.59
204|2025-07-24|Summer|Thursday|Afternoon|U0064|M02069|Cinema|Group|Neutral|0.51
204|2025-07-24|Summer|Thursday|Afternoon|U0074|M04208|Home|Partner|Neutral|0.49
204|2025-07-24|Summer|Thursday|Evening|U0091|M04592|Community Center|Friends|Happy|0.4
205|2025-07-25|Summer|Friday|Morning|U0027|M02770|Workplace|Friends|Happy|0.54
205|2025-07-25|Summer|Friday|Morning|U0028|M05460|Community Center|Friends|Happy|0.58
205|2025-07-25|Summer|Friday|Afternoon|U0034|M02323|Public Transportation|Partner|Happy|0.77
205|2025-07-25|Summer|Friday|Evening|U0037|M03545|Cinema|Group|Neutral|0.5
205|2025-07-25|Summer|Friday|Morning|U0040|M05639|Public Transportation|Partner|Neutral|0.13
205|2025-07-25|Summer|Friday|Morning|U0047|M01056|Community Center|Family|Sad|0.59
205|2025-07-25|Summer|Friday|Morning|U0072|M02307|Cinema|Alone|Neutral|0.4
205|2025-07-25|Summer|Friday|Night|U0074|M00549|Cinema|Partner|Happy|0.62
205|2025-07-25|Summer|Friday|Evening|U0085|M04978|Public Transportation|Friends|Sad|0.6
205|2025-07-25|Summer|Friday|Morning|U0087|M04628|Home|Partner|Sad|0.52
205|2025-07-25|Summer|Friday|Evening|U0100|M05628|Community Center|Group|Neutral|0.64
206|2025-07-26|Summer|Saturday|Afternoon|U0004|M01026|Cinema|Group|Neutral|0.52
206|2025-07-26|Summer|Saturday|Night|U0008|M03695|Home|Alone|Neutral|0.72
206|2025-07-26|Summer|Saturday|Night|U0015|M05049|Workplace|Friends|Sad|0.54
206|2025-07-26|Summer|Saturday|Morning|U0025|M00230|Home|Alone|Sad|0.47
206|2025-07-26|Summer|Saturday|Afternoon|U0026|M01971|Public Transportation|Group|Neutral|0.59
206|2025-07-26|Summer|Saturday|Night|U0032|M01387|Home|Friends|Happy|0.53
206|2025-07-26|Summer|Saturday|Afternoon|U0045|M01126|Home|Alone|Sad|0.67
206|2025-07-26|Summer|Saturday|Morning|U0057|M03861|Cinema|Friends|Sad|0.4
206|2025-07-26|Summer|Saturday|Evening|U0066|M05415|Public Transportation|Friends|Happy|0.55
206|2025-07-26|Summer|Saturday|Afternoon|U0069|M00183|Home|Alone|Neutral|0.51
206|2025-07-26|Summer|Saturday|Morning|U0070|M05046|Workplace|Group|Happy|0.56
206|2025-07-26|Summer|Saturday|Evening|U0072|M04625|Public Transportation|Alone|Happy|0.57
206|2025-07-26|Summer|Saturday|Morning|U0074|M05179|Community Center|Partner|Sad|0.5
207|2025-07-27|Summer|Sunday|Night|U0008|M04324|Public Transportation|Partner|Sad|0.59
207|2025-07-27|Summer|Sunday|Afternoon|U0021|M00931|Workplace|Alone|Neutral|0.48
207|2025-07-27|Summer|Sunday|Morning|U0029|M05392|Home|Family|Happy|0.57
207|2025-07-27|Summer|Sunday|Morning|U0031|M05179|Public Transportation|Partner|Neutral|0.53
207|2025-07-27|Summer|Sunday|Morning|U0038|M03140|Public Transportation|Partner|Happy|0.52
207|2025-07-27|Summer|Sunday|Evening|U0072|M04319|Public Transportation|Alone|Sad|0.54
207|2025-07-27|Summer|Sunday|Afternoon|U0098|M04055|Workplace|Alone|Neutral|0.5
207|2025-07-27|Summer|Sunday|Night|U0100|M02444|Public Transportation|Partner|Happy|0.65
208|2025-07-28|Summer|Monday|Morning|U0004|M00318|Cinema|Friends|Happy|0.53
208|2025-07-28|Summer|Monday|Afternoon|U0007|M01851|Community Center|Family|Happy|0.56
208|2025-07-28|Summer|Monday|Morning|U0029|M01427|Home|Friends|Neutral|0.47
208|2025-07-28|Summer|Monday|Morning|U0040|M04150|Public Transportation|Partner|Happy|0.51
208|2025-07-28|Summer|Monday|Night|U0055|M04191|Public Transportation|Alone|Happy|0.5
208|2025-07-28|Summer|Monday|Afternoon|U0069|M04353|Public Transportation|Partner|Happy|0.7
208|2025-07-28|Summer|Monday|Afternoon|U0075|M02601|Community Center|Family|Happy|0.44
209|2025-07-29|Summer|Tuesday|Night|U0011|M03012|Workplace|Alone|Sad|0.33
209|2025-07-29|Summer|Tuesday|Morning|U0028|M04138|Public Transportation|Partner|Neutral|0.41
209|2025-07-29|Summer|Tuesday|Evening|U0041|M02132|Workplace|Friends|Sad|0.44
209|2025-07-29|Summer|Tuesday|Night|U0069|M01691|Community Center|Alone|Sad|0.68
209|2025-07-29|Summer|Tuesday|Night|U0073|M01761|Public Transportation|Family|Sad|0.57
209|2025-07-29|Summer|Tuesday|Morning|U0074|M01407|Community Center|Family|Happy|0.52
209|2025-07-29|Summer|Tuesday|Afternoon|U0096|M00186|Home|Group|Happy|0.5
210|2025-07-30|Summer|Wednesday|Night|U0005|M02253|Community Center|Alone|Neutral|0.41
210|2025-07-30|Summer|Wednesday|Evening|U0015|M04517|Workplace|Family|Neutral|0.61
210|2025-07-30|Summer|Wednesday|Afternoon|U0029|M05067|Home|Partner|Neutral|0.41
210|2025-07-30|Summer|Wednesday|Evening|U0037|M03520|Community Center|Group|Sad|0.48
210|2025-07-30|Summer|Wednesday|Night|U0039|M03337|Public Transportation|Partner|Happy|0.65
210|2025-07-30|Summer|Wednesday|Night|U0054|M04595|Community Center|Partner|Sad|0.58
210|2025-07-30|Summer|Wednesday|Night|U0069|M04737|Cinema|Alone|Happy|0.91
210|2025-07-30|Summer|Wednesday|Morning|U0100|M03799|Home|Group|Sad|0.57
211|2025-07-31|Summer|Thursday|Morning|U0006|M01833|Home|Family|Happy|0.52
211|2025-07-31|Summer|Thursday|Afternoon|U0021|M04327|Workplace|Group|Neutral|0.48
211|2025-07-31|Summer|Thursday|Night|U0027|M04214|Workplace|Family|Sad|0.16
211|2025-07-31|Summer|Thursday|Morning|U0029|M00797|Public Transportation|Group|Happy|0.5
211|2025-07-31|Summer|Thursday|Morning|U0056|M01675|Public Transportation|Group|Sad|0.18
211|2025-07-31|Summer|Thursday|Evening|U0064|M01144|Public Transportation|Partner|Happy|0.66
211|2025-07-31|Summer|Thursday|Evening|U0072|M00861|Public Transportation|Alone|Happy|0.65
211|2025-07-31|Summer|Thursday|Afternoon|U0075|M04866|Workplace|Alone|Sad|0.34
211|2025-07-31|Summer|Thursday|Night|U0094|M00830|Public Transportation|Friends|Sad|0.6
212|2025-08-01|Summer|Friday|Morning|U0004|M01076|Public Transportation|Friends|Happy|0.58
212|2025-08-01|Summer|Friday|Morning|U0007|M01451|Home|Partner|Neutral|0.61
212|2025-08-01|Summer|Friday|Morning|U0016|M01662|Workplace|Alone|Neutral|0.51
212|2025-08-01|Summer|Friday|Afternoon|U0021|M02259|Public Transportation|Alone|Sad|0.44
212|2025-08-01|Summer|Friday|Evening|U0037|M00418|Cinema|Partner|Neutral|0.56
212|2025-08-01|Summer|Friday|Morning|U0054|M03679|Workplace|Alone|Neutral|0.5
212|2025-08-01|Summer|Friday|Morning|U0069|M00245|Public Transportation|Partner|Neutral|0.5
212|2025-08-01|Summer|Friday|Afternoon|U0075|M01283|Workplace|Partner|Sad|0.38
212|2025-08-01|Summer|Friday|Night|U0087|M01680|Home|Partner|Neutral|0.65
212|2025-08-01|Summer|Friday|Night|U0092|M00186|Community Center|Alone|Neutral|0.5
212|2025-08-01|Summer|Friday|Morning|U0094|M01395|Public Transportation|Alone|Sad|0.45
213|2025-08-02|Summer|Saturday|Evening|U0015|M02265|Cinema|Friends|Happy|0.71
213|2025-08-02|Summer|Saturday|Evening|U0016|M03963|Public Transportation|Partner|Neutral|0.7
213|2025-08-02|Summer|Saturday|Morning|U0017|M01432|Home|Alone|Happy|0.53
213|2025-08-02|Summer|Saturday|Afternoon|U0019|M00099|Home|Group|Sad|0.5
213|2025-08-02|Summer|Saturday|Afternoon|U0021|M02164|Home|Alone|Neutral|0.59
213|2025-08-02|Summer|Saturday|Evening|U0064|M05203|Home|Alone|Sad|0.6
213|2025-08-02|Summer|Saturday|Morning|U0093|M03553|Cinema|Family|Sad|0.43
214|2025-08-03|Summer|Sunday|Afternoon|U0021|M00257|Home|Group|Happy|0.64
214|2025-08-03|Summer|Sunday|Night|U0031|M04524|Home|Alone|Neutral|0.44
214|2025-08-03|Summer|Sunday|Morning|U0054|M00850|Workplace|Group|Sad|0.45
214|2025-08-03|Summer|Sunday|Night|U0062|M00243|Cinema|Friends|Happy|0.53
214|2025-08-03|Summer|Sunday|Morning|U0067|M02313|Workplace|Group|Sad|0.47
214|2025-08-03|Summer|Sunday|Morning|U0084|M00570|Workplace|Partner|Happy|0.23
214|2025-08-03|Summer|Sunday|Morning|U0100|M04414|Workplace|Group|Sad|0.58
215|2025-08-04|Summer|Monday|Morning|U0004|M02050|Public Transportation|Family|Sad|0.56
215|2025-08-04|Summer|Monday|Morning|U0029|M02629|Home|Family|Sad|0.55
215|2025-08-04|Summer|Monday|Night|U0043|M05670|Community Center|Alone|Sad|0.5
215|2025-08-04|Summer|Monday|Afternoon|U0046|M05354|Workplace|Family|Happy|0.25
216|2025-08-05|Summer|Tuesday|Night|U0004|M05134|Cinema|Family|Happy|0.25
216|2025-08-05|Summer|Tuesday|Evening|U0012|M00473|Community Center|Family|Sad|0.37
216|2025-08-05|Summer|Tuesday|Evening|U0016|M01846|Public Transportation|Friends|Neutral|0.54
216|2025-08-05|Summer|Tuesday|Night|U0025|M01882|Workplace|Alone|Happy|0.52
216|2025-08-05|Summer|Tuesday|Afternoon|U0047|M02887|Public Transportation|Partner|Sad|0.57
216|2025-08-05|Summer|Tuesday|Morning|U0050|M02902|Home|Alone|Neutral|0.64
216|2025-08-05|Summer|Tuesday|Afternoon|U0051|M00385|Public Transportation|Family|Neutral|0.5
216|2025-08-05|Summer|Tuesday|Afternoon|U0065|M01264|Community Center|Friends|Neutral|0.59
216|2025-08-05|Summer|Tuesday|Evening|U0090|M05001|Workplace|Alone|Neutral|0.51
217|2025-08-06|Summer|Wednesday|Morning|U0004|M05468|Community Center|Friends|Sad|0.5
217|2025-08-06|Summer|Wednesday|Afternoon|U0015|M05586|Workplace|Group|Happy|0.57
217|2025-08-06|Summer|Wednesday|Night|U0019|M04342|Workplace|Friends|Happy|0.54
217|2025-08-06|Summer|Wednesday|Morning|U0021|M03548|Workplace|Family|Sad|0.57
217|2025-08-06|Summer|Wednesday|Night|U0050|M04179|Cinema|Alone|Neutral|0.63
217|2025-08-06|Summer|Wednesday|Morning|U0074|M02947|Cinema|Partner|Neutral|0.58
217|2025-08-06|Summer|Wednesday|Evening|U0080|M04850|Cinema|Family|Neutral|0.5
217|2025-08-06|Summer|Wednesday|Morning|U0082|M03618|Cinema|Friends|Neutral|0.62
218|2025-08-07|Summer|Thursday|Night|U0005|M04842|Public Transportation|Alone|Happy|0.53
218|2025-08-07|Summer|Thursday|Night|U0008|M00524|Workplace|Family|Neutral|0.71
218|2025-08-07|Summer|Thursday|Morning|U0016|M02640|Cinema|Alone|Neutral|0.59
218|2025-08-07|Summer|Thursday|Night|U0025|M00018|Workplace|Group|Neutral|0.6
218|2025-08-07|Summer|Thursday|Morning|U0034|M00634|Workplace|Family|Sad|0.61
218|2025-08-07|Summer|Thursday|Evening|U0064|M00146|Home|Partner|Sad|0.49
218|2025-08-07|Summer|Thursday|Evening|U0065|M01761|Home|Family|Sad|0.57
218|2025-08-07|Summer|Thursday|Afternoon|U0093|M02569|Cinema|Partner|Neutral|0.56
219|2025-08-08|Summer|Friday|Night|U0003|M04716|Community Center|Alone|Sad|0.4
219|2025-08-08|Summer|Friday|Morning|U0004|M01794|Cinema|Friends|Sad|0.5
219|2025-08-08|Summer|Friday|Afternoon|U0013|M01819|Home|Partner|Happy|0.51
219|2025-08-08|Summer|Friday|Afternoon|U0016|M00486|Home|Group|Sad|0.46
219|2025-08-08|Summer|Friday|Night|U0029|M00957|Cinema|Friends|Happy|0.62
219|2025-08-08|Summer|Friday|Afternoon|U0034|M02529|Public Transportation|Friends|Happy|0.81
219|2025-08-08|Summer|Friday|Evening|U0037|M04349|Workplace|Group|Happy|0.53
219|2025-08-08|Summer|Friday|Afternoon|U0049|M00323|Cinema|Alone|Happy|0.46
219|2025-08-08|Summer|Friday|Evening|U0094|M00566|Workplace|Family|Neutral|0.61
220|2025-08-09|Summer|Saturday|Evening|U0002|M04548|Home|Partner|Happy|0.08
220|2025-08-09|Summer|Saturday|Evening|U0012|M01802|Community Center|Friends|Neutral|0.45
220|2025-08-09|Summer|Saturday|Afternoon|U0013|M00838|Workplace|Partner|Happy|0.43
220|2025-08-09|Summer|Saturday|Afternoon|U0015|M04806|Home|Family|Happy|0.55
220|2025-08-09|Summer|Saturday|Night|U0019|M01988|Cinema|Friends|Happy|0.53
220|2025-08-09|Summer|Saturday|Night|U0021|M00208|Workplace|Group|Sad|0.47
220|2025-08-09|Summer|Saturday|Evening|U0030|M04234|Workplace|Family|Neutral|0.4
220|2025-08-09|Summer|Saturday|Evening|U0037|M01118|Workplace|Friends|Sad|0.58
220|2025-08-09|Summer|Saturday|Afternoon|U0039|M02587|Workplace|Partner|Happy|0.54
220|2025-08-09|Summer|Saturday|Morning|U0051|M04201|Community Center|Friends|Sad|0.48
220|2025-08-09|Summer|Saturday|Afternoon|U0065|M04034|Workplace|Friends|Happy|0.66
220|2025-08-09|Summer|Saturday|Night|U0070|M01335|Workplace|Friends|Happy|0.54
220|2025-08-09|Summer|Saturday|Afternoon|U0075|M00680|Community Center|Family|Happy|0.43
220|2025-08-09|Summer|Saturday|Afternoon|U0100|M03723|Workplace|Group|Sad|0.6
221|2025-08-10|Summer|Sunday|Afternoon|U0013|M00596|Home|Family|Happy|0.51
221|2025-08-10|Summer|Sunday|Afternoon|U0019|M05409|Home|Friends|Neutral|0.52
221|2025-08-10|Summer|Sunday|Evening|U0031|M00990|Cinema|Alone|Neutral|0.48
221|2025-08-10|Summer|Sunday|Morning|U0048|M00461|Cinema|Alone|Happy|0.6
221|2025-08-10|Summer|Sunday|Night|U0062|M03106|Workplace|Friends|Sad|0.35
221|2025-08-10|Summer|Sunday|Afternoon|U0063|M03769|Community Center|Family|Neutral|0.49
221|2025-08-10|Summer|Sunday|Night|U0064|M01100|Public Transportation|Group|Sad|0.47
221|2025-08-10|Summer|Sunday|Evening|U0069|M02917|Public Transportation|Partner|Sad|0.73
221|2025-08-10|Summer|Sunday|Morning|U0074|M05605|Workplace|Friends|Neutral|0.44
221|2025-08-10|Summer|Sunday|Morning|U0093|M03384|Cinema|Friends|Happy|0.62
221|2025-08-10|Summer|Sunday|Morning|U0098|M03215|Cinema|Friends|Neutral|0.41
221|2025-08-10|Summer|Sunday|Morning|U0100|M03641|Home|Partner|Happy|0.52
222|2025-08-11|Summer|Monday|Morning|U0031|M01898|Home|Family|Sad|0.55
222|2025-08-11|Summer|Monday|Morning|U0034|M01472|Home|Family|Neutral|0.68
222|2025-08-11|Summer|Monday|Evening|U0037|M00878|Cinema|Partner|Happy|0.54
222|2025-08-11|Summer|Monday|Morning|U0054|M01621|Cinema|Friends|Sad|0.48
222|2025-08-11|Summer|Monday|Evening|U0055|M01627|Home|Family|Neutral|0.59
222|2025-08-11|Summer|Monday|Morning|U0056|M03906|Public Transportation|Group|Sad|0.53
